Season	DayNum	WTeamID	WScore	LTeamID	LScore	WLoc	NumOT
2025	59	1226	72	1319	67	A	0
2025	59	1228	109	1332	77	A	0
2025	59	1229	74	1293	68	A	0
2025	59	1231	84	1353	74	H	0
2025	59	1241	83	1379	72	H	0
2025	59	1248	60	1131	46	H	0
2025	59	1250	66	1137	64	H	1
2025	59	1252	70	1239	65	A	0
2025	59	1258	82	1333	61	H	0
2025	59	1267	77	1402	71	H	0
2025	59	1272	90	1194	62	A	0
2025	59	1282	68	1377	54	H	0
2025	59	1284	78	1392	56	H	0
2025	59	1285	92	1186	81	A	0
2025	59	1292	73	1198	69	A	0
2025	59	1294	89	1451	72	H	0
2025	59	1298	81	1110	58	H	0
2025	59	1303	95	1315	85	A	0
2025	59	1308	75	1358	71	H	0
2025	59	1318	80	1174	77	H	0
2025	59	1324	65	1454	49	H	0
2025	59	1336	84	1321	80	H	0
2025	59	1342	68	1255	60	H	0
2025	59	1345	81	1278	61	A	0
2025	59	1355	91	1176	70	H	0
2025	59	1362	89	1334	81	A	0
2025	59	1364	64	1218	61	A	0
2025	59	1365	81	1360	80	A	0
2025	59	1369	67	1398	65	A	0
2025	59	1375	77	1209	51	A	0
2025	59	1388	71	1337	41	H	0
2025	59	1399	68	1475	64	H	0
2025	59	1406	65	1423	61	A	1
2025	59	1407	69	1111	61	A	0
2025	59	1414	98	1142	89	A	1
2025	59	1415	76	1253	60	A	0
2025	59	1418	71	1157	68	A	0
2025	59	1431	70	1256	60	H	0
2025	59	1443	71	1251	70	A	0
2025	59	1449	75	1268	69	H	0
2025	59	1456	74	1220	56	A	0
2025	59	1457	95	1367	76	H	0
2025	59	1460	74	1453	51	H	0
2025	59	1466	82	1468	66	H	0
2025	59	1472	89	1295	85	A	0
2025	59	1474	96	1391	87	H	0
2025	60	1103	71	1132	68	A	0
2025	60	1148	74	1384	59	A	0
2025	60	1152	64	1447	52	A	0
2025	60	1207	69	1462	63	H	0
2025	60	1254	78	1478	62	H	0
2025	60	1265	70	1233	65	A	0
2025	60	1266	79	1166	71	H	0
2025	60	1277	69	1326	62	A	0
2025	60	1307	82	1305	81	H	1
2025	60	1346	59	1389	46	A	0
2025	60	1373	103	1264	95	H	2
2025	60	1387	73	1386	57	H	0
2025	60	1396	91	1455	85	H	0
2025	60	1458	116	1234	85	H	0
2025	60	1467	67	1193	54	H	0
2025	60	1479	76	1476	69	H	0
2025	61	1104	107	1328	79	H	0
2025	61	1105	89	1115	79	H	0
2025	61	1106	84	1290	55	H	0
2025	61	1111	72	1402	61	H	0
2025	61	1112	72	1153	67	A	0
2025	61	1113	81	1160	61	H	0
2025	61	1120	84	1281	68	H	0
2025	61	1123	75	1245	67	A	0
2025	61	1125	92	1227	87	H	0
2025	61	1126	62	1197	55	A	0
2025	61	1127	87	1420	82	H	0
2025	61	1133	69	1283	60	H	0
2025	61	1136	81	1263	55	H	0
2025	61	1146	71	1468	65	H	0
2025	61	1151	81	1154	68	A	0
2025	61	1155	80	1143	68	H	0
2025	61	1156	67	1237	61	H	0
2025	61	1157	70	1419	51	H	0
2025	61	1158	77	1406	69	H	0
2025	61	1164	63	1300	61	H	0
2025	61	1167	80	1253	65	H	0
2025	61	1169	73	1413	61	H	0
2025	61	1170	56	1340	53	H	0
2025	61	1172	77	1182	71	H	0
2025	61	1174	84	1284	64	H	0
2025	61	1180	68	1299	59	A	0
2025	61	1181	89	1374	62	A	0
2025	61	1185	75	1296	71	H	0
2025	61	1186	68	1286	63	H	0
2025	61	1188	58	1473	47	H	0
2025	61	1189	70	1214	62	H	0
2025	61	1198	85	1443	66	H	0
2025	61	1199	90	1393	74	H	0
2025	61	1203	82	1173	62	H	0
2025	61	1205	63	1342	61	H	0
2025	61	1209	94	1418	70	H	0
2025	61	1210	85	1130	64	H	0
2025	61	1211	96	1258	68	A	0
2025	61	1213	82	1381	71	H	0
2025	61	1218	68	1142	55	H	0
2025	61	1220	55	1318	37	A	0
2025	61	1222	86	1140	55	H	0
2025	61	1224	100	1175	94	H	0
2025	61	1230	55	1372	49	A	0
2025	61	1232	66	1191	62	A	0
2025	61	1235	74	1124	55	H	0
2025	61	1236	90	1464	81	H	0
2025	61	1238	72	1108	69	A	0
2025	61	1239	68	1122	44	H	0
2025	61	1241	67	1117	62	H	0
2025	61	1244	83	1240	71	H	0
2025	61	1246	106	1196	100	H	0
2025	61	1249	63	1223	61	H	0
2025	61	1251	73	1292	63	H	0
2025	61	1252	96	1316	64	A	0
2025	61	1255	83	1149	78	H	0
2025	61	1257	70	1438	50	A	0
2025	61	1262	73	1107	69	A	0
2025	61	1270	75	1477	56	A	0
2025	61	1273	70	1440	67	A	0
2025	61	1275	93	1138	79	H	0
2025	61	1276	85	1425	74	A	0
2025	61	1279	63	1208	51	H	0
2025	61	1280	85	1376	50	H	0
2025	61	1282	90	1331	67	H	0
2025	61	1285	73	1225	71	A	0
2025	61	1294	93	1226	92	H	1
2025	61	1297	78	1453	60	H	0
2025	61	1303	85	1295	80	A	0
2025	61	1304	66	1417	58	H	0
2025	61	1308	78	1256	48	H	0
2025	61	1313	81	1271	59	H	0
2025	61	1314	74	1323	73	A	0
2025	61	1319	80	1451	77	H	0
2025	61	1322	68	1311	66	H	0
2025	61	1325	57	1141	55	A	0
2025	61	1330	74	1379	71	H	0
2025	61	1333	81	1360	54	H	0
2025	61	1337	87	1334	70	A	0
2025	61	1338	83	1390	68	H	0
2025	61	1341	73	1212	55	H	0
2025	61	1347	87	1457	67	H	0
2025	61	1348	62	1206	59	H	0
2025	61	1349	68	1150	55	H	0
2025	61	1350	72	1269	64	A	0
2025	61	1352	79	1324	71	A	0
2025	61	1354	86	1288	72	A	0
2025	61	1359	88	1441	69	A	0
2025	61	1361	76	1129	68	A	0
2025	61	1375	76	1204	47	A	0
2025	61	1377	91	1176	84	H	0
2025	61	1380	67	1411	58	A	0
2025	61	1382	86	1200	66	A	0
2025	61	1385	70	1139	62	H	0
2025	61	1388	81	1339	58	A	0
2025	61	1391	78	1480	62	A	0
2025	61	1394	80	1368	71	A	0
2025	61	1395	63	1243	62	H	0
2025	61	1397	76	1116	52	H	0
2025	61	1398	95	1114	86	H	0
2025	61	1399	74	1287	55	H	0
2025	61	1401	80	1400	60	H	0
2025	61	1403	93	1428	65	A	0
2025	61	1404	66	1369	63	H	0
2025	61	1405	76	1444	70	A	0
2025	61	1407	58	1267	57	A	0
2025	61	1408	92	1427	63	H	0
2025	61	1410	76	1309	64	A	0
2025	61	1412	83	1409	51	H	0
2025	61	1414	81	1415	57	H	0
2025	61	1421	103	1219	99	H	0
2025	61	1422	84	1202	67	H	0
2025	61	1423	77	1144	69	H	0
2025	61	1424	79	1363	73	H	0
2025	61	1429	89	1201	83	H	0
2025	61	1430	64	1101	53	H	0
2025	61	1431	81	1358	72	H	0
2025	61	1433	84	1260	65	A	0
2025	61	1434	80	1320	73	H	0
2025	61	1435	80	1261	72	A	0
2025	61	1436	60	1306	40	A	0
2025	61	1437	100	1177	56	H	0
2025	61	1439	86	1274	85	H	0
2025	61	1442	75	1183	67	A	0
2025	61	1448	77	1301	59	H	0
2025	61	1450	91	1362	82	H	0
2025	61	1452	69	1329	50	H	0
2025	61	1454	64	1178	56	A	0
2025	61	1456	83	1392	76	A	0
2025	61	1459	81	1190	78	A	0
2025	61	1461	70	1102	65	A	0
2025	61	1465	61	1370	59	H	0
2025	61	1466	88	1184	67	H	0
2025	61	1470	77	1426	74	H	0
2025	61	1471	90	1168	51	A	0
2025	61	1472	88	1315	80	A	0
2025	61	1474	92	1195	83	H	0
2025	62	1110	75	1221	64	H	0
2025	62	1131	71	1119	63	H	0
2025	62	1137	66	1159	60	H	0
2025	62	1148	62	1479	50	A	0
2025	62	1163	87	1344	84	H	0
2025	62	1192	71	1447	59	A	0
2025	62	1194	78	1187	76	A	0
2025	62	1228	81	1449	77	A	0
2025	62	1229	85	1356	54	H	0
2025	62	1231	77	1336	71	A	0
2025	62	1233	74	1373	73	A	0
2025	62	1242	99	1416	48	A	0
2025	62	1254	53	1152	39	H	0
2025	62	1259	80	1250	74	H	0
2025	62	1264	80	1351	79	A	0
2025	62	1265	69	1346	62	H	0
2025	62	1272	68	1317	64	H	0
2025	62	1291	68	1310	62	H	0
2025	62	1293	66	1179	59	A	0
2025	62	1298	71	1248	70	H	0
2025	62	1332	83	1268	79	H	0
2025	62	1345	79	1321	61	H	0
2025	62	1357	99	1145	82	H	0
2025	62	1476	64	1384	60	A	0
2025	63	1105	79	1290	67	H	0
2025	63	1106	93	1115	91	H	0
2025	63	1222	65	1395	46	H	0
2025	63	1223	83	1372	73	A	0
2025	63	1249	72	1230	58	H	0
2025	63	1270	92	1322	69	A	0
2025	63	1311	83	1477	61	A	0
2025	63	1313	73	1175	64	A	0
2025	63	1326	89	1278	88	A	2
2025	63	1354	85	1164	77	A	0
2025	63	1368	79	1410	75	H	0
2025	63	1378	91	1455	72	A	0
2025	63	1380	84	1341	80	A	0
2025	63	1394	97	1309	83	A	0
2025	63	1411	71	1212	66	H	1
2025	63	1458	75	1353	63	A	0
2025	64	1103	87	1141	71	H	0
2025	64	1112	75	1452	56	A	0
2025	64	1120	87	1400	82	A	0
2025	64	1124	68	1153	48	H	0
2025	64	1129	81	1424	59	H	0
2025	64	1132	83	1444	79	A	0
2025	64	1161	91	1201	64	H	0
2025	64	1181	76	1338	47	H	0
2025	64	1188	60	1183	57	A	0
2025	64	1196	73	1397	43	H	0
2025	64	1208	82	1246	69	H	0
2025	64	1227	80	1283	63	A	0
2025	64	1234	97	1304	87	H	1
2025	64	1235	82	1428	59	H	0
2025	64	1245	68	1296	50	A	0
2025	64	1257	74	1155	64	H	0
2025	64	1266	74	1207	66	H	0
2025	64	1275	80	1123	72	A	0
2025	64	1276	94	1417	75	A	0
2025	64	1280	76	1435	64	A	0
2025	64	1281	83	1261	67	H	0
2025	64	1288	102	1300	98	H	2
2025	64	1307	61	1461	53	A	0
2025	64	1314	82	1374	67	H	0
2025	64	1325	88	1138	79	A	0
2025	64	1329	79	1243	66	H	0
2025	64	1385	82	1462	72	A	0
2025	64	1388	81	1258	56	H	0
2025	64	1393	62	1210	55	H	0
2025	64	1403	72	1140	67	A	0
2025	64	1405	90	1185	87	H	0
2025	64	1409	82	1427	77	A	0
2025	64	1412	81	1408	69	H	0
2025	64	1429	85	1363	78	A	0
2025	65	1104	88	1376	68	A	0
2025	65	1111	74	1157	51	H	0
2025	65	1119	74	1259	72	H	0
2025	65	1125	90	1356	86	H	0
2025	65	1131	60	1110	54	H	0
2025	65	1137	65	1248	62	H	1
2025	65	1143	75	1438	61	H	0
2025	65	1156	80	1352	69	A	0
2025	65	1159	67	1250	62	H	0
2025	65	1179	64	1133	57	A	0
2025	65	1182	85	1386	81	H	1
2025	65	1187	80	1396	79	H	0
2025	65	1190	70	1273	68	A	0
2025	65	1191	69	1229	51	H	0
2025	65	1194	75	1150	64	A	0
2025	65	1199	80	1274	65	A	0
2025	65	1202	67	1154	63	A	1
2025	65	1203	75	1348	67	A	0
2025	65	1205	89	1457	83	H	0
2025	65	1206	64	1350	58	H	0
2025	65	1209	82	1204	78	H	1
2025	65	1211	93	1360	80	H	0
2025	65	1219	93	1149	79	A	0
2025	65	1221	70	1298	59	H	0
2025	65	1228	91	1336	52	H	0
2025	65	1231	82	1425	69	H	0
2025	65	1236	78	1454	73	H	0
2025	65	1242	74	1113	55	H	0
2025	65	1255	85	1421	76	H	0
2025	65	1260	79	1247	68	A	0
2025	65	1269	76	1173	72	H	0
2025	65	1279	73	1116	66	A	0
2025	65	1293	71	1320	68	A	0
2025	65	1301	66	1323	65	H	0
2025	65	1303	77	1282	58	H	0
2025	65	1317	81	1349	59	H	0
2025	65	1344	84	1139	65	H	0
2025	65	1361	67	1102	38	H	0
2025	65	1367	77	1342	67	H	0
2025	65	1371	85	1177	80	H	1
2025	65	1387	73	1382	68	H	0
2025	65	1390	70	1439	59	H	0
2025	65	1401	80	1328	78	A	0
2025	65	1416	75	1160	74	H	0
2025	65	1433	73	1200	61	H	0
2025	65	1434	98	1232	95	H	1
2025	65	1437	68	1163	66	H	0
2025	65	1459	77	1441	69	H	0
2025	65	1464	72	1297	61	H	0
2025	65	1472	73	1355	72	H	0
2025	66	1107	61	1306	57	A	0
2025	66	1144	66	1214	55	A	0
2025	66	1158	67	1220	61	A	0
2025	66	1174	98	1299	88	A	0
2025	66	1180	67	1392	51	A	0
2025	66	1184	79	1316	74	H	0
2025	66	1195	75	1466	70	H	0
2025	66	1218	83	1415	76	A	0
2025	66	1225	80	1170	67	A	0
2025	66	1237	95	1178	61	H	0
2025	66	1239	74	1468	59	A	0
2025	66	1240	73	1443	67	A	0
2025	66	1251	76	1358	68	A	0
2025	66	1256	81	1198	64	H	0
2025	66	1263	82	1127	71	H	0
2025	66	1267	80	1241	78	H	0
2025	66	1277	88	1449	54	H	0
2025	66	1285	81	1319	76	H	0
2025	66	1287	59	1114	53	A	0
2025	66	1292	84	1244	79	H	0
2025	66	1294	83	1286	82	A	0
2025	66	1295	110	1331	96	A	0
2025	66	1315	95	1176	70	A	0
2025	66	1330	71	1418	60	A	0
2025	66	1332	73	1326	71	A	0
2025	66	1334	95	1450	94	A	1
2025	66	1340	64	1186	59	H	0
2025	66	1345	68	1353	50	A	0
2025	66	1359	81	1440	68	H	0
2025	66	1362	81	1339	72	H	0
2025	66	1364	78	1167	66	H	0
2025	66	1365	82	1333	81	H	1
2025	66	1369	77	1475	66	H	0
2025	66	1375	76	1117	62	H	0
2025	66	1379	84	1419	67	H	0
2025	66	1391	75	1146	65	H	0
2025	66	1399	69	1183	64	A	0
2025	66	1402	74	1407	73	A	0
2025	66	1404	85	1442	83	A	1
2025	66	1406	80	1318	73	H	0
2025	66	1413	63	1168	53	H	0
2025	66	1414	77	1169	67	A	0
2025	66	1420	87	1312	64	A	0
2025	66	1422	78	1151	75	A	0
2025	66	1423	64	1284	55	A	0
2025	66	1430	72	1213	64	H	0
2025	66	1436	67	1262	63	A	0
2025	66	1456	78	1189	65	H	0
2025	66	1460	66	1324	62	H	0
2025	66	1469	74	1426	62	H	0
2025	66	1470	74	1381	66	A	0
2025	66	1471	95	1142	68	H	0
2025	66	1473	72	1398	62	H	0
2025	66	1474	75	1252	73	A	0
2025	66	1480	72	1122	68	A	0
2025	67	1145	85	1351	67	H	0
2025	67	1192	91	1478	86	A	2
2025	67	1193	68	1233	64	H	0
2025	67	1245	68	1138	49	A	0
2025	67	1254	70	1476	60	A	0
2025	67	1268	79	1417	61	H	0
2025	67	1291	75	1264	66	A	0
2025	67	1310	70	1389	60	H	0
2025	67	1346	72	1373	53	H	0
2025	67	1384	73	1479	59	H	0
2025	67	1405	69	1141	67	H	0
2025	67	1447	62	1148	57	A	0
2025	67	1458	80	1278	59	H	0
2025	67	1467	66	1357	65	A	0
2025	68	1103	105	1185	81	A	0
2025	68	1104	94	1401	88	A	0
2025	68	1108	62	1105	52	H	0
2025	68	1110	68	1137	58	H	0
2025	68	1111	86	1241	66	H	0
2025	68	1112	88	1416	80	H	0
2025	68	1117	84	1407	78	A	0
2025	68	1119	74	1250	69	A	0
2025	68	1120	66	1376	63	A	0
2025	68	1123	91	1132	69	H	0
2025	68	1124	72	1113	66	A	1
2025	68	1125	84	1232	79	A	0
2025	68	1126	65	1212	59	A	0
2025	68	1133	61	1227	60	A	0
2025	68	1136	73	1436	53	H	0
2025	68	1155	77	1199	57	H	0
2025	68	1156	80	1464	72	A	0
2025	68	1159	87	1131	50	H	0
2025	68	1161	84	1424	62	H	0
2025	68	1163	68	1207	60	A	0
2025	68	1165	94	1162	83	A	0
2025	68	1166	80	1139	76	A	0
2025	68	1167	94	1169	90	H	0
2025	68	1171	73	1335	70	H	0
2025	68	1172	74	1200	64	H	0
2025	68	1175	76	1354	75	A	0
2025	68	1179	63	1191	40	H	0
2025	68	1181	86	1323	78	H	0
2025	68	1186	65	1170	54	A	0
2025	68	1188	67	1399	59	H	0
2025	68	1190	70	1154	52	H	0
2025	68	1195	77	1146	71	H	0
2025	68	1196	71	1116	63	A	0
2025	68	1206	77	1269	70	H	0
2025	68	1208	72	1328	62	H	0
2025	68	1209	79	1157	74	H	0
2025	68	1211	88	1450	75	H	0
2025	68	1214	83	1174	77	H	0
2025	68	1218	95	1168	86	A	0
2025	68	1219	96	1205	55	H	0
2025	68	1220	66	1423	63	H	0
2025	68	1222	87	1243	57	A	0
2025	68	1223	81	1230	76	H	0
2025	68	1224	100	1288	95	H	0
2025	68	1234	85	1231	60	H	0
2025	68	1235	85	1403	84	A	1
2025	68	1236	90	1178	67	H	0
2025	68	1238	77	1106	70	H	0
2025	68	1239	82	1184	75	A	0
2025	68	1242	54	1153	40	A	0
2025	68	1246	95	1280	90	A	0
2025	68	1247	83	1382	82	A	1
2025	68	1248	82	1221	65	H	0
2025	68	1252	86	1480	67	H	0
2025	68	1253	84	1413	73	A	0
2025	68	1256	79	1251	74	H	0
2025	68	1257	82	1338	78	A	0
2025	68	1259	75	1298	74	H	0
2025	68	1262	70	1312	62	H	0
2025	68	1263	87	1107	66	H	0
2025	68	1267	81	1204	69	H	0
2025	68	1270	80	1311	71	H	0
2025	68	1272	74	1187	70	H	0
2025	68	1275	91	1444	71	H	0
2025	68	1279	77	1261	65	H	0
2025	68	1281	75	1435	66	H	0
2025	68	1284	84	1158	73	H	0
2025	68	1286	58	1319	53	H	0
2025	68	1287	67	1369	56	A	0
2025	68	1292	81	1240	64	H	0
2025	68	1293	58	1434	47	H	0
2025	68	1294	81	1285	57	A	0
2025	68	1295	69	1176	50	A	0
2025	68	1300	88	1271	69	H	0
2025	68	1303	87	1355	80	H	0
2025	68	1305	77	1201	66	A	1
2025	68	1306	79	1127	72	H	0
2025	68	1307	62	1361	48	H	0
2025	68	1308	85	1431	57	A	0
2025	68	1313	92	1164	69	H	0
2025	68	1314	63	1301	61	A	0
2025	68	1316	98	1468	83	A	0
2025	68	1318	70	1392	66	A	0
2025	68	1320	85	1229	84	A	0
2025	68	1322	75	1477	67	H	0
2025	68	1324	68	1297	53	A	0
2025	68	1325	108	1296	70	H	0
2025	68	1330	71	1375	63	A	1
2025	68	1331	83	1315	79	H	0
2025	68	1333	91	1334	55	A	0
2025	68	1340	75	1225	63	H	0
2025	68	1341	74	1290	65	A	0
2025	68	1343	68	1217	64	A	0
2025	68	1344	91	1371	85	H	0
2025	68	1347	80	1367	67	A	0
2025	68	1348	67	1350	64	A	1
2025	68	1356	88	1283	78	H	1
2025	68	1358	81	1198	74	H	0
2025	68	1359	76	1422	69	H	0
2025	68	1363	69	1102	62	A	0
2025	68	1364	75	1142	72	A	0
2025	68	1365	77	1362	54	H	0
2025	68	1368	91	1309	71	A	0
2025	68	1370	66	1101	64	H	0
2025	68	1372	72	1249	63	A	0
2025	68	1374	93	1210	71	H	0
2025	68	1379	92	1402	88	H	1
2025	68	1380	91	1197	57	H	0
2025	68	1381	73	1426	68	H	0
2025	68	1385	80	1437	68	H	0
2025	68	1386	93	1260	57	H	0
2025	68	1388	103	1360	56	A	0
2025	68	1390	88	1438	65	H	0
2025	68	1393	79	1130	71	A	0
2025	68	1394	79	1410	74	H	0
2025	68	1395	71	1140	67	H	0
2025	68	1396	73	1349	70	A	0
2025	68	1397	74	1400	70	A	0
2025	68	1398	72	1442	52	A	0
2025	68	1406	93	1180	82	A	1
2025	68	1408	73	1378	70	H	0
2025	68	1414	60	1471	52	A	0
2025	68	1418	71	1419	68	H	0
2025	68	1421	96	1342	87	A	0
2025	68	1425	82	1228	72	A	0
2025	68	1427	88	1455	75	H	0
2025	68	1428	83	1329	62	H	0
2025	68	1429	81	1129	79	H	0
2025	68	1430	75	1465	69	H	0
2025	68	1439	71	1143	68	A	0
2025	68	1443	85	1244	69	H	0
2025	68	1448	88	1274	78	A	0
2025	68	1451	77	1226	69	A	0
2025	68	1454	70	1453	59	H	0
2025	68	1456	81	1299	78	H	0
2025	68	1457	95	1255	76	H	0
2025	68	1462	77	1177	63	A	0
2025	68	1463	79	1135	58	H	0
2025	68	1466	92	1391	64	A	0
2025	68	1469	58	1470	54	H	0
2025	68	1472	119	1377	104	H	0
2025	68	1473	82	1404	81	H	0
2025	68	1474	67	1122	60	A	0
2025	69	1114	78	1475	58	H	0
2025	69	1151	91	1440	66	H	0
2025	69	1254	54	1148	52	A	0
2025	69	1265	61	1193	51	H	0
2025	69	1276	91	1449	75	H	0
2025	69	1277	78	1321	68	A	0
2025	69	1291	73	1357	71	H	0
2025	69	1332	82	1336	81	A	0
2025	69	1345	104	1304	68	H	0
2025	69	1346	63	1233	62	A	0
2025	69	1351	68	1310	65	A	0
2025	69	1352	75	1460	72	H	0
2025	69	1384	75	1192	71	A	0
2025	69	1389	62	1145	49	A	0
2025	69	1409	69	1150	63	H	0
2025	69	1412	81	1194	76	A	0
2025	69	1441	85	1273	82	H	0
2025	69	1452	78	1160	70	A	0
2025	69	1467	69	1264	62	H	0
2025	69	1476	68	1152	52	A	0
2025	69	1478	79	1479	63	H	0
2025	70	1108	67	1106	65	H	0
2025	70	1110	73	1259	54	A	0
2025	70	1189	81	1144	68	H	0
2025	70	1212	79	1197	72	H	0
2025	70	1224	90	1164	75	H	0
2025	70	1238	103	1105	93	H	3
2025	70	1268	77	1278	71	H	0
2025	70	1270	75	1223	59	A	0
2025	70	1288	78	1313	74	H	0
2025	70	1300	75	1175	72	H	0
2025	70	1309	68	1249	62	A	0
2025	70	1311	88	1230	82	A	0
2025	70	1323	78	1130	60	H	0
2025	70	1341	75	1115	64	A	0
2025	70	1353	75	1417	68	H	0
2025	70	1354	78	1271	64	H	0
2025	70	1368	66	1372	59	A	0
2025	70	1380	69	1126	53	H	0
2025	70	1394	73	1322	64	H	0
2025	70	1410	57	1477	55	H	0
2025	70	1411	82	1290	53	A	0
2025	70	1459	81	1202	62	A	0
2025	71	1103	85	1405	78	H	0
2025	71	1112	81	1124	70	H	0
2025	71	1114	73	1369	71	A	0
2025	71	1120	88	1280	66	H	0
2025	71	1125	71	1434	64	H	0
2025	71	1129	96	1461	55	H	0
2025	71	1132	79	1138	61	H	0
2025	71	1140	85	1329	69	H	0
2025	71	1141	82	1185	63	H	0
2025	71	1155	70	1210	59	A	0
2025	71	1166	84	1344	64	H	0
2025	71	1181	89	1274	54	H	0
2025	71	1228	94	1231	69	A	0
2025	71	1246	81	1401	69	H	0
2025	71	1257	85	1393	61	A	0
2025	71	1261	78	1116	74	H	0
2025	71	1266	85	1177	83	A	1
2025	71	1275	84	1296	69	A	0
2025	71	1279	74	1104	64	A	0
2025	71	1281	83	1196	82	A	0
2025	71	1305	68	1102	62	H	0
2025	71	1317	69	1187	60	A	0
2025	71	1320	73	1191	56	H	0
2025	71	1325	86	1123	71	H	0
2025	71	1361	75	1161	60	H	0
2025	71	1363	71	1307	70	H	0
2025	71	1385	63	1207	58	H	0
2025	71	1403	61	1243	57	A	0
2025	71	1416	95	1113	89	A	0
2025	71	1425	99	1234	89	H	0
2025	71	1427	90	1349	84	A	0
2025	71	1433	78	1387	62	H	0
2025	71	1444	94	1245	83	A	0
2025	71	1455	68	1150	59	H	0
2025	71	1458	70	1326	68	H	0
2025	71	1462	69	1437	63	H	0
2025	72	1119	70	1248	68	H	0
2025	72	1131	63	1250	58	H	0
2025	72	1133	118	1232	65	H	0
2025	72	1137	86	1221	82	H	0
2025	72	1139	82	1371	77	H	0
2025	72	1151	83	1459	81	H	1
2025	72	1153	68	1160	62	A	0
2025	72	1156	76	1297	58	H	0
2025	72	1159	73	1298	66	A	0
2025	72	1179	66	1229	62	H	0
2025	72	1182	73	1203	65	A	0
2025	72	1199	82	1338	70	H	0
2025	72	1202	73	1190	70	H	0
2025	72	1206	67	1173	59	A	0
2025	72	1222	70	1452	54	H	0
2025	72	1227	97	1293	93	H	2
2025	72	1235	74	1242	57	H	0
2025	72	1236	120	1460	113	A	2
2025	72	1247	79	1172	76	H	0
2025	72	1260	81	1348	77	H	0
2025	72	1269	120	1200	118	A	3
2025	72	1277	90	1336	85	H	0
2025	72	1303	80	1176	62	A	0
2025	72	1314	79	1143	53	H	0
2025	72	1324	72	1237	59	H	0
2025	72	1345	69	1449	58	A	0
2025	72	1347	79	1205	75	H	0
2025	72	1356	73	1283	51	A	0
2025	72	1359	75	1273	74	A	0
2025	72	1374	54	1438	52	A	0
2025	72	1375	75	1379	62	H	0
2025	72	1382	63	1350	49	H	0
2025	72	1397	74	1208	56	H	0
2025	72	1400	77	1328	73	A	0
2025	72	1402	94	1209	80	H	0
2025	72	1407	77	1419	58	A	0
2025	72	1408	80	1194	65	H	0
2025	72	1412	92	1378	83	A	0
2025	72	1421	93	1367	92	H	0
2025	72	1422	70	1154	57	H	0
2025	72	1424	65	1429	62	H	0
2025	72	1428	73	1395	65	A	0
2025	72	1435	66	1376	63	H	0
2025	72	1439	79	1301	76	H	0
2025	72	1440	66	1441	50	H	0
2025	72	1448	80	1390	67	H	0
2025	72	1457	102	1149	97	H	3
2025	73	1111	62	1330	43	A	0
2025	73	1117	83	1418	63	H	0
2025	73	1122	97	1184	90	H	1
2025	73	1136	89	1107	79	A	0
2025	73	1158	67	1144	61	A	0
2025	73	1169	83	1218	60	A	0
2025	73	1174	84	1392	74	H	0
2025	73	1188	87	1398	80	A	2
2025	73	1189	65	1180	54	A	0
2025	73	1193	70	1310	66	H	0
2025	73	1195	82	1480	60	H	0
2025	73	1204	88	1157	87	A	1
2025	73	1213	88	1101	58	H	0
2025	73	1226	70	1286	67	H	0
2025	73	1233	82	1145	61	H	0
2025	73	1239	64	1466	60	H	0
2025	73	1240	63	1256	61	H	0
2025	73	1241	67	1267	64	H	0
2025	73	1244	75	1358	69	H	1
2025	73	1252	87	1468	53	A	0
2025	73	1255	82	1219	80	H	0
2025	73	1258	57	1365	54	H	0
2025	73	1263	57	1312	44	A	0
2025	73	1265	56	1389	51	A	0
2025	73	1278	84	1276	81	H	1
2025	73	1284	72	1299	63	A	0
2025	73	1285	63	1451	59	A	0
2025	73	1287	51	1442	47	H	0
2025	73	1294	72	1340	69	H	0
2025	73	1295	71	1282	64	H	0
2025	73	1306	79	1420	76	A	0
2025	73	1308	59	1198	52	A	0
2025	73	1316	92	1146	80	H	0
2025	73	1319	77	1170	53	H	0
2025	73	1321	76	1268	74	H	1
2025	73	1333	97	1211	89	H	1
2025	73	1339	84	1334	81	H	1
2025	73	1346	81	1467	76	H	0
2025	73	1351	66	1291	60	H	0
2025	73	1353	85	1304	82	A	0
2025	73	1355	109	1315	73	H	0
2025	73	1362	80	1337	63	A	0
2025	73	1364	66	1415	63	H	0
2025	73	1369	77	1399	70	A	0
2025	73	1370	82	1469	62	H	0
2025	73	1373	93	1357	75	H	0
2025	73	1377	92	1331	82	H	0
2025	73	1396	88	1272	81	H	0
2025	73	1404	68	1183	63	H	0
2025	73	1406	65	1220	60	H	0
2025	73	1413	65	1142	54	A	0
2025	73	1414	82	1168	62	H	0
2025	73	1423	80	1318	72	H	0
2025	73	1430	85	1426	83	A	1
2025	73	1431	72	1251	70	A	0
2025	73	1436	72	1127	64	H	0
2025	73	1450	65	1360	61	A	0
2025	73	1456	67	1214	64	A	0
2025	73	1470	67	1465	57	H	0
2025	73	1471	80	1253	54	A	0
2025	73	1474	95	1391	60	A	0
2025	73	1475	80	1473	73	H	0
2025	74	1103	92	1325	80	H	0
2025	74	1177	73	1207	68	A	0
2025	74	1201	74	1102	65	H	0
2025	74	1231	77	1326	76	A	1
2025	74	1307	84	1129	65	H	0
2025	74	1352	89	1453	67	A	0
2025	74	1417	94	1234	70	H	0
2025	74	1433	78	1386	69	A	0
2025	74	1437	75	1344	73	H	0
2025	74	1454	79	1464	64	H	0
2025	75	1104	102	1246	97	A	0
